timestamp,DD,DRR1,E_DD,E_FF,E_PPP,E_TTT,E_Td,FF,FX1,FX3,FX625,FX640,FX655,FXh,FXh25,FXh40,FXh55,N,N05,Neff,Nh,Nl,Nlm,Nm,PEvap,PPPP,PSd00,PSd30,PSd60,R101,R102,R103,R105,R107,R110,R120,R130,R150,R600,R602,R610,R650,RR1c,RR1o1,RR1u1,RR1w1,RR3c,RR6c,RRL1c,RRS1c,RRS3c,RRad1,RRdc,RRhc,RSunD,Rad1h,Rd00,Rd02,Rd10,Rd50,Rh00,Rh02,Rh10,Rh50,SunD,SunD1,SunD3,T5cm,TG,TM,TN,TTT,TX,Td,VV,VV10,W1W2,WPc11,WPc31,WPc61,WPcd1,WPch1,lead_time_sec,ww,ww3,wwC,wwC6,wwCh,wwD,wwD6,wwDh,wwF,wwF6,wwFh,wwL,wwL6,wwLh,wwM,wwM6,wwMd,wwMh,wwP,wwP6,wwPd,wwPh,wwS,wwS6,wwSh,wwT,wwT6,wwTd,wwTh,wwZ,wwZ6,wwZh
2021-04-20 00:00:00,177.0,120.0,70.0,0.5099999904632568,30.0,0.800000011920929,0.6000000238418579,1.0299999713897705,2.059999942779541,2.569999933242798,0.0,0.0,0.0,,,,,54.0,6.0,54.0,0.0,42.0,54.0,21.0,,101900.0,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,275.3500061035156,,,,277.25,,277.25,4200.0,8.0,30.0,1.0,1.0,3.0,,,10800.0,1.0,1.0,1.0,19.0,70.0,4.0,20.0,61.0,0.0,0.0,0.0,5.0,20.0,94.0,11.0,18.0,14.0,18.0,5.0,20.0,100.0,100.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,0.0,1.0,3.0
2021-04-20 01:00:00,190.0,120.0,82.0,0.5099999904632568,20.0,0.8999999761581421,0.800000011920929,1.0299999713897705,2.059999942779541,2.569999933242798,,,,,,,,57.0,9.0,56.0,1.0,45.0,56.0,20.0,,101890.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,275.25,,,,277.1499938964844,,277.1499938964844,3200.0,10.0,,1.0,,,,,14400.0,1.0,,0.0,,,4.0,,,0.0,0.0,,5.0,15.0,,15.0,24.0,,,5.0,5.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-04-20 02:00:00,198.0,240.0,92.0,0.5099999904632568,30.0,1.100000023841858,0.699999988079071,1.0299999713897705,2.059999942779541,2.569999933242798,,,,,,,,55.0,11.0,55.0,1.0,45.0,55.0,18.0,,101860.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,275.1499938964844,,,,276.8500061035156,,276.8500061035156,2100.0,19.0,,1.0,,,,,18000.0,1.0,,1.0,,,3.0,,,0.0,0.0,,4.0,12.0,,30.0,31.0,,,4.0,6.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-04-20 03:00:00,185.0,180.0,71.0,0.5099999904632568,30.0,1.2999999523162842,0.8999999761581421,1.0299999713897705,2.059999942779541,2.569999933242798,,,,,,,,57.0,17.0,57.0,4.0,47.0,55.0,16.0,,101850.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,274.75,,,,276.75,,276.75,1500.0,28.0,,45.0,45.0,45.0,,,21600.0,1.0,45.0,0.0,6.0,,2.0,10.0,,0.0,0.0,,3.0,10.0,,36.0,40.0,,,3.0,10.0,,,0.0,0.0,,0.0,0.0,,,1.0,1.0,
2021-04-20 04:00:00,173.0,0.0,72.0,0.5099999904632568,10.0,0.5,0.5,1.0299999713897705,2.059999942779541,2.059999942779541,,,,,,,,81.0,62.0,77.0,33.0,73.0,73.0,0.0,,101860.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,300.0,272.8500061035156,,,,274.3500061035156,,274.3500061035156,600.0,68.0,,45.0,,,,,3600.0,45.0,,0.0,,,1.0,,,0.0,0.0,,1.0,3.0,,80.0,96.0,,,1.0,0.0,,,0.0,0.0,,0.0,,,,1.0,,
2021-04-20 05:00:00,214.0,60.0,79.0,0.5099999904632568,10.0,0.800000011920929,0.6000000238418579,1.0299999713897705,2.059999942779541,2.059999942779541,,,,,,,,78.0,53.0,71.0,28.0,69.0,69.0,0.0,,101880.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,,,,10.0,,,,,,,,,,300.0,540.0,274.6499938964844,,,,275.04998779296875,,275.04998779296875,600.0,78.0,,45.0,,,,,7200.0,45.0,,0.0,,,2.0,,,0.0,0.0,,2.0,2.0,,82.0,92.0,,,2.0,0.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-04-20 06:00:00,192.0,60.0,77.0,0.5099999904632568,20.0,1.0,0.800000011920929,1.0299999713897705,2.059999942779541,2.059999942779541,0.0,0.0,0.0,2.569999933242798,0.0,0.0,0.0,65.0,56.0,63.0,9.0,61.0,61.0,0.0,,101880.0,91.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,0.0,7.0,160.0,100.0,100.0,94.0,1.0,1.0,1.0,0.0,0.0,3600.0,780.0,840.0,276.8500061035156,271.54998779296875,281.1499938964844,273.3500061035156,276.54998779296875,283.04998779296875,275.75,900.0,65.0,40.0,45.0,45.0,45.0,,,10800.0,45.0,45.0,0.0,1.0,20.0,1.0,3.0,39.0,0.0,0.0,0.0,1.0,2.0,9.0,74.0,88.0,,91.0,1.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0
2021-04-20 07:00:00,195.0,180.0,72.0,0.5099999904632568,20.0,0.800000011920929,0.6000000238418579,1.5399999618530273,2.569999933242798,2.569999933242798,,,,,,,,65.0,49.0,60.0,26.0,53.0,53.0,0.0,,101880.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,33.0,,,,540.0,96.0,91.0,91.0,0.0,,,,,,1380.0,2400.0,280.1499938964844,,,,278.54998779296875,,276.6499938964844,1300.0,40.0,,45.0,,,,,14400.0,45.0,,0.0,,,1.0,,,0.0,0.0,,1.0,1.0,,53.0,85.0,,,1.0,1.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-04-20 08:00:00,251.0,180.0,86.0,0.5099999904632568,20.0,0.699999988079071,0.6000000238418579,1.5399999618530273,2.569999933242798,2.569999933242798,,,,,,,,62.0,39.0,55.0,29.0,45.0,47.0,5.0,,101870.0,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,43.0,,,,1040.0,,,,,,,,,,1860.0,4020.0,283.25,,,,280.6499938964844,,277.45001220703125,2500.0,26.0,,2.0,,,,,18000.0,2.0,,1.0,,,1.0,,,0.0,0.0,,1.0,1.0,,35.0,82.0,,,1.0,1.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-04-20 09:00:00,2.0,120.0,63.0,0.5099999904632568,30.0,0.699999988079071,0.6000000238418579,1.5399999618530273,3.0899999141693115,3.0899999141693115,,,,,,,,59.0,29.0,55.0,26.0,44.0,44.0,0.0,,101840.0,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,48.0,,,,1490.0,,,,,,,,,,2100.0,5640.0,285.54998779296875,,,,282.54998779296875,,278.04998779296875,5100.0,12.0,,1.0,45.0,45.0,,,21600.0,1.0,45.0,1.0,2.0,,1.0,2.0,,0.0,0.0,,2.0,2.0,,22.0,82.0,,,2.0,2.0,,,0.0,1.0,,0.0,0.0,,,0.0,1.0,
