timestamp,DD,DRR1,E_DD,E_FF,E_PPP,E_TTT,E_Td,FF,FX1,FX3,FX625,FX640,FX655,FXh,FXh25,FXh40,FXh55,N,N05,Neff,Nh,Nl,Nlm,Nm,PEvap,PPPP,PSd00,PSd30,PSd60,R101,R102,R103,R105,R107,R110,R120,R130,R150,R600,R602,R610,R650,RR1c,RR1o1,RR1u1,RR1w1,RR3c,RR6c,RRL1c,RRS1c,RRS3c,RRad1,RRdc,RRhc,RSunD,Rad1h,Rd00,Rd02,Rd10,Rd50,Rh00,Rh02,Rh10,Rh50,SunD,SunD1,SunD3,T5cm,TG,TM,TN,TTT,TX,Td,VV,VV10,W1W2,WPc11,WPc31,WPc61,WPcd1,WPch1,lead_time_sec,ww,ww3,wwC,wwC6,wwCh,wwD,wwD6,wwDh,wwF,wwF6,wwFh,wwL,wwL6,wwLh,wwM,wwM6,wwMd,wwMh,wwP,wwP6,wwPd,wwPh,wwS,wwS6,wwSh,wwT,wwT6,wwTd,wwTh,wwZ,wwZ6,wwZh
2021-07-12 00:00:00,112.0,0.0,85.0,0.5099999904632568,20.0,1.0,0.5,1.0299999713897705,2.569999933242798,3.0899999141693115,0.0,0.0,0.0,,,,,26.0,1.0,16.0,21.0,2.0,6.0,5.0,,101450.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,286.1499938964844,,,,288.54998779296875,,286.95001220703125,37500.0,0.0,0.0,0.0,0.0,0.0,,,10800.0,0.0,0.0,0.0,2.0,24.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-07-12 01:00:00,106.0,0.0,90.0,0.5099999904632568,20.0,1.5,0.5,1.0299999713897705,2.569999933242798,3.0899999141693115,,,,,,,,28.0,1.0,17.0,19.0,1.0,11.0,10.0,,101410.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,285.6499938964844,,,,288.1499938964844,,286.6499938964844,32100.0,0.0,,0.0,,,,,14400.0,0.0,,0.0,,,1.0,,,0.0,0.0,,1.0,1.0,,0.0,1.0,,,1.0,1.0,,,0.0,0.0,,0.0,,,,1.0,,
2021-07-12 02:00:00,106.0,0.0,83.0,0.5099999904632568,30.0,1.399999976158142,0.5,1.0299999713897705,2.569999933242798,3.0899999141693115,,,,,,,,32.0,0.0,25.0,20.0,0.0,15.0,15.0,,101360.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,285.1499938964844,,,,287.54998779296875,,286.3500061035156,27800.0,0.0,,0.0,,,,,18000.0,0.0,,0.0,,,1.0,,,0.0,0.0,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-07-12 03:00:00,89.0,0.0,85.0,0.5099999904632568,30.0,1.0,0.5,1.0299999713897705,2.569999933242798,3.0899999141693115,,,,,,,,43.0,0.0,31.0,31.0,0.0,17.0,17.0,,101320.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,285.25,,,,286.95001220703125,,286.1499938964844,22600.0,0.0,,0.0,0.0,0.0,,,21600.0,0.0,0.0,1.0,1.0,,0.0,2.0,,0.0,0.0,,1.0,2.0,,1.0,2.0,,,1.0,2.0,,,0.0,0.0,,0.0,0.0,,,0.0,1.0,
2021-07-12 04:00:00,278.0,0.0,83.0,0.5099999904632568,20.0,0.5,0.5,1.0299999713897705,2.569999933242798,4.630000114440918,,,,,,,,85.0,0.0,64.0,73.0,0.0,44.0,44.0,,101300.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,,,,0.0,,,,,,,,,,0.0,960.0,284.45001220703125,,,,286.25,,285.6499938964844,32000.0,1.0,,3.0,,,,,3600.0,3.0,,0.0,,,0.0,,,0.0,0.0,,0.0,2.0,,2.0,1.0,,,0.0,1.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-07-12 05:00:00,159.0,0.0,84.0,0.5099999904632568,30.0,0.6000000238418579,0.5,1.5399999618530273,2.569999933242798,4.119999885559082,,,,,,,,81.0,0.0,58.0,66.0,0.0,44.0,44.0,,101260.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,15.0,,,,110.0,,,,,,,,,,780.0,1980.0,287.04998779296875,,,,287.6499938964844,,286.1499938964844,33700.0,0.0,,2.0,,,,,7200.0,2.0,,0.0,,,0.0,,,0.0,0.0,,0.0,2.0,,1.0,1.0,,,0.0,1.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-07-12 06:00:00,182.0,0.0,66.0,0.5099999904632568,30.0,0.699999988079071,0.5,1.5399999618530273,3.0899999141693115,3.0899999141693115,1.0,0.0,0.0,5.659999847412109,1.0,0.0,0.0,79.0,0.0,59.0,61.0,3.0,45.0,43.0,,101220.0,100.0,92.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.10000000149011612,0.0,43.0,430.0,93.0,37.0,1.0,0.0,2.0,1.0,1.0,0.0,24480.0,1320.0,2940.0,290.04998779296875,283.8500061035156,292.04998779296875,285.75,289.3500061035156,295.25,286.54998779296875,37200.0,0.0,10.0,2.0,2.0,1.0,,,10800.0,2.0,2.0,0.0,0.0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,,2.0,2.0,1.0,,2.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,2.0
2021-07-12 07:00:00,211.0,60.0,61.0,0.5099999904632568,30.0,0.800000011920929,0.5,1.5399999618530273,3.0899999141693115,3.5999999046325684,,,,,,,,79.0,0.0,61.0,60.0,5.0,47.0,44.0,,101180.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,37.0,,,,830.0,76.0,15.0,1.0,0.0,,,,,,1560.0,3600.0,292.6499938964844,,,,291.04998779296875,,287.04998779296875,40200.0,0.0,,2.0,,,,,14400.0,2.0,,0.0,,,3.0,,,0.0,0.0,,4.0,4.0,,0.0,2.0,,,4.0,5.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-07-12 08:00:00,224.0,120.0,57.0,0.5099999904632568,40.0,0.8999999761581421,0.5,1.5399999618530273,3.5999999046325684,3.5999999046325684,,,,,,,,75.0,0.0,62.0,53.0,5.0,46.0,43.0,,101150.0,,,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,39.0,,,,1160.0,,,,,,,,,,1620.0,4320.0,294.45001220703125,,,,292.3500061035156,,287.3500061035156,41800.0,0.0,,2.0,,,,,18000.0,2.0,,0.0,,,5.0,,,0.0,0.0,,5.0,6.0,,0.0,2.0,,,5.0,7.0,,,0.0,0.0,,0.0,,,,0.0,,
2021-07-12 09:00:00,223.0,120.0,66.0,0.5099999904632568,50.0,1.2000000476837158,0.699999988079071,2.059999942779541,3.5999999046325684,4.119999885559082,,,,,,,,82.0,0.0,69.0,63.0,2.0,52.0,51.0,,101110.0,,,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,40.0,,,,1450.0,,,,,,,,,,1680.0,4980.0,296.54998779296875,,,,293.6499938964844,,287.75,39200.0,0.0,,2.0,2.0,2.0,,,21600.0,2.0,2.0,1.0,1.0,,7.0,11.0,,0.0,0.0,,8.0,11.0,,0.0,2.0,,,8.0,11.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,
