timestamp,DD,DRR1,E_DD,E_FF,E_PPP,E_TTT,E_Td,FF,FX1,FX3,FX625,FX640,FX655,FXh,FXh25,FXh40,FXh55,N,N05,Neff,Nh,Nl,Nlm,Nm,PEvap,PPPP,PSd00,PSd30,PSd60,R101,R102,R103,R105,R107,R110,R120,R130,R150,R600,R602,R610,R650,RR1c,RR1o1,RR1u1,RR1w1,RR3c,RR6c,RRL1c,RRS1c,RRS3c,RRad1,RRdc,RRhc,RSunD,Rad1h,Rd00,Rd02,Rd10,Rd50,Rh00,Rh02,Rh10,Rh50,SunD,SunD1,SunD3,T5cm,TG,TM,TN,TTT,TX,Td,VV,VV10,W1W2,WPc11,WPc31,WPc61,WPcd1,WPch1,lead_time_sec,ww,ww3,wwC,wwC6,wwCh,wwD,wwD6,wwDh,wwF,wwF6,wwFh,wwL,wwL6,wwLh,wwM,wwM6,wwMd,wwMh,wwP,wwP6,wwPd,wwPh,wwS,wwS6,wwSh,wwT,wwT6,wwTd,wwTh,wwZ,wwZ6,wwZh
2021-07-12 13:00:00,316.0,180.0,45.0,0.5099999904632568,70.0,1.2000000476837158,0.8999999761581421,2.569999933242798,4.630000114440918,4.630000114440918,,,,,,,,80.0,1.0,66.0,54.0,1.0,56.0,56.0,,100900.0,,,,4.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,43.0,,,,1910.0,,,,,,,,,,1500.0,4740.0,299.95001220703125,,,,296.3500061035156,,289.25,61700.0,0.0,,2.0,,,,,14400.0,2.0,,4.0,,,7.0,,,0.0,0.0,,11.0,33.0,,0.0,5.0,,,11.0,34.0,,,0.0,0.0,,2.0,,,,0.0,,
2021-07-12 14:00:00,313.0,300.0,50.0,1.0299999713897705,90.0,1.5,0.800000011920929,2.569999933242798,5.139999866485596,5.139999866485596,,,,,,,,82.0,1.0,70.0,55.0,5.0,60.0,58.0,,100890.0,,,,8.0,7.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,,,,0.10000000149011612,0.0,0.0,0.0,,,0.10000000149011612,0.0,,40.0,,,,1630.0,,,,,,,,,,1500.0,4260.0,299.45001220703125,,,,296.6499938964844,,289.04998779296875,63200.0,0.0,,61.0,,,,,18000.0,61.0,,9.0,,,9.0,,,0.0,0.0,,19.0,50.0,,0.0,3.0,,,19.0,49.0,,,0.0,0.0,,3.0,,,,0.0,,
2021-07-12 15:00:00,313.0,540.0,64.0,1.0299999713897705,80.0,1.600000023841858,0.800000011920929,2.569999933242798,5.139999866485596,5.659999847412109,,,,,,,,92.0,0.0,82.0,65.0,11.0,77.0,74.0,,100900.0,,,,13.0,10.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,,,,,0.30000001192092896,1.0,0.0,0.0,0.4000000059604645,,0.30000001192092896,0.0,0.0,33.0,,,,1190.0,,,,,,,,,,900.0,3720.0,298.6499938964844,,,,296.25,,288.95001220703125,61600.0,0.0,,81.0,81.0,81.0,,,21600.0,81.0,81.0,15.0,20.0,,12.0,29.0,,0.0,0.0,,27.0,49.0,,0.0,2.0,,,27.0,49.0,,,0.0,0.0,,5.0,6.0,,,0.0,1.0,
2021-07-12 16:00:00,300.0,900.0,66.0,1.0299999713897705,80.0,1.5,1.0,2.569999933242798,4.630000114440918,5.659999847412109,,,,,,,,96.0,1.0,85.0,74.0,16.0,83.0,79.0,,100900.0,,,,25.0,22.0,12.0,11.0,10.0,8.0,8.0,8.0,2.0,,,,,0.5,1.0,0.0,0.0,,,0.5,0.0,,27.0,,,,780.0,,,,,,,,,,600.0,3180.0,297.1499938964844,,,,295.95001220703125,,289.3500061035156,61600.0,0.0,,63.0,,,,,25200.0,63.0,,20.0,,,22.0,,,0.0,0.0,,42.0,74.0,,0.0,2.0,,,42.0,72.0,,,0.0,0.0,,9.0,,,,0.0,,
2021-07-12 17:00:00,289.0,1200.0,67.0,1.0299999713897705,90.0,1.600000023841858,1.100000023841858,2.059999942779541,4.630000114440918,5.659999847412109,,,,,,,,97.0,1.0,85.0,83.0,14.0,85.0,82.0,,100900.0,,,,35.0,25.0,20.0,20.0,17.0,17.0,15.0,15.0,11.0,,,,,0.6000000238418579,7.0,0.0,0.0,,,0.6000000238418579,0.0,,22.0,,,,480.0,,,,,,,,,,300.0,2640.0,296.1499938964844,,,,295.3500061035156,,289.3500061035156,51600.0,0.0,,63.0,,,,,28800.0,63.0,,24.0,,,33.0,,,0.0,0.0,,57.0,81.0,,0.0,2.0,,,57.0,79.0,,,0.0,0.0,,10.0,,,,0.0,,
2021-07-12 18:00:00,312.0,1860.0,77.0,1.0299999713897705,100.0,1.5,1.0,2.059999942779541,4.119999885559082,5.659999847412109,6.0,0.0,0.0,7.199999809265137,6.0,0.0,0.0,99.0,1.0,86.0,91.0,18.0,86.0,82.0,,100910.0,,,,50.0,42.0,45.0,45.0,42.0,46.0,29.0,23.0,6.0,84.0,76.0,52.0,17.0,0.800000011920929,9.0,0.0,1.0,2.0,2.4000000953674316,0.800000011920929,0.0,0.0,17.0,,2.4000000953674316,,240.0,,,,,95.0,83.0,55.0,18.0,,180.0,2040.0,294.1499938964844,,,289.04998779296875,294.04998779296875,297.95001220703125,289.6499938964844,49000.0,0.0,60.0,95.0,95.0,95.0,,95.0,32400.0,65.0,63.0,21.0,42.0,43.0,46.0,51.0,60.0,0.0,0.0,0.0,66.0,87.0,97.0,0.0,2.0,,7.0,66.0,87.0,,97.0,0.0,0.0,0.0,15.0,27.0,,30.0,0.0,0.0,1.0
2021-07-12 19:00:00,302.0,2040.0,97.0,1.0299999713897705,90.0,1.2000000476837158,1.0,2.059999942779541,4.119999885559082,6.170000076293945,,,,,,,,99.0,0.0,90.0,94.0,24.0,90.0,86.0,,100940.0,,,,70.0,60.0,53.0,52.0,51.0,55.0,32.0,28.0,13.0,,,,,1.2999999523162842,12.0,0.0,2.0,,,1.2999999523162842,0.0,,11.0,,,,70.0,,,,,,,,,,120.0,1500.0,292.6499938964844,,,,293.1499938964844,,289.95001220703125,37500.0,0.0,,82.0,,,,,36000.0,65.0,,19.0,,,51.0,,,0.0,0.0,,70.0,88.0,,1.0,2.0,,,70.0,87.0,,,0.0,0.0,,13.0,,,,0.0,,
2021-07-12 20:00:00,184.0,2400.0,100.0,1.5399999618530273,90.0,1.0,1.100000023841858,2.059999942779541,4.630000114440918,6.170000076293945,,,,,,,,100.0,1.0,96.0,99.0,33.0,96.0,94.0,,100960.0,,,,71.0,69.0,68.0,59.0,53.0,57.0,39.0,32.0,20.0,,,,,1.7999999523162842,11.0,0.0,1.0,,,1.7999999523162842,0.0,,1.0,,,,0.0,,,,,,,,,,60.0,960.0,291.95001220703125,,,,292.8500061035156,,290.1499938964844,32200.0,1.0,,65.0,,,,,39600.0,65.0,,18.0,,,60.0,,,0.0,0.0,,77.0,88.0,,1.0,2.0,,,77.0,87.0,,,0.0,0.0,,9.0,,,,0.0,,
2021-07-12 21:00:00,225.0,2700.0,88.0,1.0299999713897705,100.0,0.800000011920929,1.0,2.059999942779541,5.139999866485596,6.690000057220459,,,,,,,,100.0,1.0,100.0,100.0,51.0,100.0,99.0,,100990.0,,,,73.0,72.0,69.0,64.0,58.0,55.0,45.0,34.0,28.0,,,,,2.5,14.0,0.0,3.0,5.599999904632568,,2.5,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,420.0,291.6499938964844,,,,291.95001220703125,,290.04998779296875,21900.0,0.0,,65.0,82.0,95.0,,,43200.0,65.0,65.0,18.0,53.0,,60.0,75.0,,0.0,0.0,,78.0,88.0,,1.0,3.0,,,78.0,88.0,,,0.0,0.0,,9.0,34.0,,,0.0,0.0,
2021-07-12 22:00:00,195.0,2760.0,96.0,1.0299999713897705,100.0,0.6000000238418579,0.8999999761581421,2.059999942779541,5.659999847412109,7.199999809265137,,,,,,,,100.0,1.0,100.0,97.0,63.0,96.0,90.0,,101000.0,,,,72.0,75.0,74.0,67.0,65.0,59.0,44.0,40.0,30.0,,,,,3.200000047683716,18.0,0.0,6.0,,,3.200000047683716,0.0,,,,,,0.0,,,,,,,,,,0.0,240.0,291.1499938964844,,,,291.25,,289.8500061035156,20500.0,1.0,,65.0,,,,,46800.0,65.0,,20.0,,,61.0,,,0.0,0.0,,81.0,87.0,,2.0,5.0,,,81.0,87.0,,,0.0,0.0,,11.0,,,,1.0,,
2021-07-12 23:00:00,205.0,2880.0,79.0,1.5399999618530273,100.0,0.6000000238418579,1.0,2.569999933242798,5.659999847412109,7.199999809265137,,,,,,,,100.0,1.0,99.0,95.0,73.0,94.0,78.0,,101000.0,,,,75.0,69.0,67.0,68.0,62.0,61.0,49.0,49.0,37.0,,,,,4.099999904632568,15.0,0.0,8.0,,,4.099999904632568,0.0,,,,,,0.0,,,,,,,,,,0.0,120.0,289.95001220703125,,,,290.95001220703125,,289.6499938964844,16700.0,2.0,,82.0,,,,,50400.0,65.0,,21.0,,,62.0,,,0.0,0.0,,83.0,86.0,,3.0,7.0,,,83.0,87.0,,,0.0,0.0,,10.0,,,,1.0,,
2021-07-13 00:00:00,202.0,2760.0,44.0,1.0299999713897705,110.0,0.699999988079071,0.8999999761581421,2.059999942779541,5.139999866485596,7.71999979019165,17.0,0.0,0.0,,,,,100.0,1.0,100.0,92.0,76.0,94.0,76.0,,101010.0,,,,74.0,74.0,72.0,68.0,71.0,64.0,41.0,40.0,35.0,87.0,84.0,81.0,70.0,5.099999904632568,16.0,0.0,7.0,12.699999809265137,18.0,5.099999904632568,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,289.95001220703125,,,,290.95001220703125,,289.54998779296875,15300.0,2.0,86.0,65.0,82.0,82.0,,95.0,54000.0,65.0,65.0,18.0,51.0,76.0,64.0,77.0,80.0,0.0,0.0,0.0,83.0,86.0,93.0,4.0,8.0,10.0,9.0,83.0,86.0,97.0,93.0,0.0,0.0,0.0,8.0,26.0,53.0,48.0,1.0,1.0,1.0
2021-07-13 01:00:00,208.0,2640.0,45.0,1.0299999713897705,110.0,0.6000000238418579,0.699999988079071,2.569999933242798,4.630000114440918,7.199999809265137,,,,,,,,99.0,12.0,99.0,80.0,80.0,96.0,81.0,,100980.0,,,,73.0,74.0,74.0,71.0,69.0,65.0,52.0,38.0,19.0,,,,,5.099999904632568,13.0,0.0,3.0,,,5.099999904632568,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,289.45001220703125,,,,290.54998779296875,,289.45001220703125,15800.0,2.0,,65.0,,,,,57600.0,65.0,,16.0,,,66.0,,,0.0,0.0,,81.0,85.0,,4.0,9.0,,,81.0,86.0,,,0.0,0.0,,5.0,,,,1.0,,
2021-07-13 02:00:00,225.0,3060.0,39.0,1.5399999618530273,100.0,0.5,0.8999999761581421,2.569999933242798,4.630000114440918,6.690000057220459,,,,,,,,99.0,11.0,99.0,67.0,86.0,98.0,85.0,,100950.0,,,,76.0,72.0,73.0,72.0,75.0,71.0,60.0,46.0,24.0,,,,,5.900000095367432,17.0,0.0,5.0,,,5.900000095367432,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,289.45001220703125,,,,289.6499938964844,,289.25,15500.0,4.0,,65.0,,,,,61200.0,65.0,,15.0,,,66.0,,,0.0,0.0,,81.0,84.0,,2.0,10.0,,,81.0,85.0,,,0.0,0.0,,4.0,,,,2.0,,
2021-07-13 03:00:00,222.0,3300.0,43.0,1.0299999713897705,90.0,0.5,0.6000000238418579,2.059999942779541,4.630000114440918,6.170000076293945,,,,,,,,100.0,3.0,100.0,55.0,89.0,99.0,90.0,,100960.0,,,,74.0,72.0,75.0,71.0,69.0,66.0,55.0,38.0,23.0,,,,,4.5,12.0,0.0,3.0,15.100000381469727,,4.5,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,289.75,,,,289.95001220703125,,288.8500061035156,15100.0,2.0,,65.0,65.0,82.0,,,64800.0,65.0,65.0,12.0,42.0,,66.0,78.0,,0.0,0.0,,78.0,84.0,,1.0,10.0,,,78.0,84.0,,,0.0,0.0,,3.0,28.0,,,9.0,9.0,
2021-07-13 04:00:00,219.0,3240.0,45.0,1.0299999713897705,90.0,0.6000000238418579,0.5,2.569999933242798,4.630000114440918,6.690000057220459,,,,,,,,100.0,2.0,100.0,70.0,94.0,99.0,89.0,,100970.0,,,,76.0,72.0,67.0,64.0,64.0,63.0,46.0,21.0,6.0,,,,,2.4000000953674316,4.0,0.0,0.0,,,2.4000000953674316,0.0,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,288.8500061035156,,,,289.3500061035156,,288.8500061035156,16000.0,2.0,,65.0,,,,,68400.0,65.0,,11.0,,,65.0,,,0.0,0.0,,76.0,85.0,,1.0,9.0,,,76.0,85.0,,,0.0,0.0,,2.0,,,,12.0,,
2021-07-13 05:00:00,225.0,3120.0,36.0,1.0299999713897705,90.0,0.5,0.6000000238418579,3.0899999141693115,5.659999847412109,6.690000057220459,,,,,,,,100.0,4.0,100.0,84.0,100.0,100.0,89.0,,101010.0,,,,72.0,66.0,66.0,63.0,63.0,53.0,30.0,21.0,10.0,,,,,2.0,5.0,0.0,0.0,,,2.0,0.0,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,288.45001220703125,,,,288.75,,288.45001220703125,16300.0,1.0,,65.0,,,,,72000.0,65.0,,13.0,,,63.0,,,0.0,0.0,,76.0,87.0,,1.0,7.0,,,76.0,86.0,,,0.0,0.0,,2.0,,,,3.0,,
2021-07-13 06:00:00,215.0,3300.0,34.0,1.5399999618530273,80.0,0.6000000238418579,0.699999988079071,3.5999999046325684,6.170000076293945,7.199999809265137,5.0,0.0,0.0,9.770000457763672,23.0,1.0,0.0,100.0,8.0,100.0,99.0,100.0,100.0,88.0,,101040.0,100.0,59.0,2.0,68.0,67.0,64.0,57.0,56.0,51.0,32.0,20.0,11.0,86.0,79.0,77.0,68.0,1.600000023841858,6.0,0.0,0.0,5.800000190734863,19.299999237060547,1.600000023841858,0.0,0.0,0.0,35.70000076293945,35.70000076293945,33.0,0.0,97.0,94.0,86.0,83.0,90.0,86.0,81.0,78.0,18720.0,0.0,0.0,288.8500061035156,287.54998779296875,291.95001220703125,288.04998779296875,288.6499938964844,294.25,288.04998779296875,15500.0,1.0,66.0,65.0,65.0,65.0,,82.0,75600.0,65.0,65.0,16.0,37.0,60.0,62.0,78.0,85.0,0.0,0.0,0.0,79.0,88.0,91.0,1.0,7.0,,15.0,79.0,88.0,,91.0,0.0,0.0,0.0,2.0,14.0,,41.0,3.0,12.0,12.0
2021-07-13 07:00:00,219.0,2880.0,14.0,1.5399999618530273,80.0,1.0,0.800000011920929,4.119999885559082,7.199999809265137,7.71999979019165,,,,,,,,100.0,8.0,100.0,98.0,100.0,100.0,91.0,,101060.0,,,,73.0,68.0,63.0,60.0,62.0,55.0,44.0,19.0,27.0,,,,,2.200000047683716,12.0,0.0,0.0,,,2.200000047683716,0.0,,2.0,,,,50.0,93.0,90.0,83.0,78.0,,,,,,0.0,0.0,288.75,,,,288.45001220703125,,287.3500061035156,19200.0,1.0,,65.0,,,,,79200.0,65.0,,15.0,,,63.0,,,0.0,0.0,,78.0,87.0,,1.0,5.0,,,78.0,87.0,,,0.0,0.0,,0.0,,,,5.0,,
2021-07-13 08:00:00,217.0,2820.0,23.0,1.0299999713897705,90.0,1.0,0.699999988079071,4.119999885559082,7.71999979019165,8.229999542236328,,,,,,,,100.0,8.0,100.0,98.0,100.0,100.0,93.0,,101110.0,,,,74.0,68.0,68.0,63.0,57.0,57.0,44.0,19.0,24.0,,,,,1.7999999523162842,10.0,0.0,0.0,,,1.7999999523162842,0.0,,2.0,,,,50.0,,,,,,,,,,0.0,0.0,288.6499938964844,,,,288.25,,287.25,24600.0,0.0,,65.0,,,,,82800.0,65.0,,15.0,,,63.0,,,0.0,0.0,,77.0,87.0,,0.0,4.0,,,77.0,86.0,,,0.0,0.0,,0.0,,,,8.0,,
2021-07-13 09:00:00,217.0,2520.0,28.0,1.0299999713897705,80.0,1.0,0.6000000238418579,4.119999885559082,7.71999979019165,8.75,,,,,,,,100.0,5.0,100.0,97.0,100.0,100.0,96.0,,101160.0,,,,75.0,71.0,68.0,61.0,58.0,63.0,45.0,20.0,13.0,,,,,1.899999976158142,7.0,0.0,0.0,5.5,,1.899999976158142,0.0,0.0,2.0,,,,90.0,,,,,,,,,,0.0,0.0,288.8500061035156,,,,288.95001220703125,,287.1499938964844,27900.0,0.0,,65.0,65.0,65.0,,,86400.0,65.0,65.0,16.0,31.0,,59.0,78.0,,0.0,0.0,,75.0,86.0,,0.0,3.0,,,75.0,86.0,,,0.0,0.0,,1.0,7.0,,,8.0,15.0,
